plant_scientific_name,plant_common_name,plant_type,evidence_source,source_url_or_citation,audubon_attributes_original,audubon_attributes_normalized,bird_common_name,bird_group_original,bird_scientific_name,rank,interaction_class,interaction_type,direct_species_interaction,direct_food_interaction,score_use,evidence_level,evidence_notes
Ulmus crassifolia,Cedar Elm,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/cedar-elm?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Waxwings,Waxwings,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Ulmus crassifolia,Cedar Elm,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/cedar-elm?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Wood Warblers,Wood Warblers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Ulmus crassifolia,Cedar Elm,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/cedar-elm?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Woodpeckers,Woodpeckers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Ulmus crassifolia,Cedar Elm,Trees,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/cedar-elm?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Wrens,Wrens,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Cephalanthus occidentalis,Common Buttonbush,Shrubs,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/common-buttonbush?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,"Cardinals, Grosbeaks and Buntings","Cardinals, Grosbeaks and Buntings",,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Cephalanthus occidentalis,Common Buttonbush,Shrubs,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/common-buttonbush?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Chickadees and Titmice,Chickadees and Titmice,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Cephalanthus occidentalis,Common Buttonbush,Shrubs,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/common-buttonbush?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,"Crows, Magpies, Jays","Crows, Magpies, Jays",,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Cephalanthus occidentalis,Common Buttonbush,Shrubs,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/common-buttonbush?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Finches,Finches,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Cephalanthus occidentalis,Common Buttonbush,Shrubs,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/common-buttonbush?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Mockingbirds and Thrashers,Mockingbirds and Thrashers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Cephalanthus occidentalis,Common Buttonbush,Shrubs,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/common-buttonbush?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Nuthatches,Nuthatches,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Cephalanthus occidentalis,Common Buttonbush,Shrubs,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/common-buttonbush?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Blackbirds and Orioles,Blackbirds and Orioles,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Cephalanthus occidentalis,Common Buttonbush,Shrubs,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/common-buttonbush?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,New World Sparrows,New World Sparrows,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Cephalanthus occidentalis,Common Buttonbush,Shrubs,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/common-buttonbush?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Thrushes,Thrushes,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Cephalanthus occidentalis,Common Buttonbush,Shrubs,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/common-buttonbush?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Vireos,Vireos,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Cephalanthus occidentalis,Common Buttonbush,Shrubs,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/common-buttonbush?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Waxwings,Waxwings,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
Cephalanthus occidentalis,Common Buttonbush,Shrubs,National Audubon Society Native Plants,https://www.audubon.org/native-plants/species/common-buttonbush?zipcode=78666,Butterflies; Caterpillars; Fruit; Nuts,butterflies; caterpillars; fruit; nuts,Wood Warblers,Wood Warblers,,audubon_broad_family_group,habitat/resource support,Audubon broad bird-family support,False,False,trusted broad profile support,D - trusted Audubon broad plant profile; not species-level direct interaction,Audubon states this plant is thought to attract this broad family/group of birds. Attributes are plant-level resources and are not assigned to individual bird groups.
